time,latitude,longitude,wave_height,wind_speed,current_speed,current_direction
2025-02-27 16:01:25.971755,30.0,-15.0,3.5264396110106877,19.5499049657665,0.8217712870248735,208.26779078442624
2025-02-27 16:01:25.971755,30.0,-14.0,2.1984138822591675,9.43670368207092,0.9557800687840047,337.34513433996955
2025-02-27 16:01:25.971755,30.0,-13.0,2.866071707538799,8.812659831738802,1.4764437273144935,344.4320861333065
2025-02-27 16:01:25.971755,30.0,-12.0,3.345533823892882,8.738603085819213,1.0195649847733008,293.80425733229475
2025-02-27 16:01:25.971755,30.0,-11.0,1.703509836968048,31.72011063236043,0.7823697586690568,318.74911608568823
2025-02-27 16:01:25.971755,30.0,-10.0,3.413670579367787,25.120920925117364,0.14801822011877563,56.316194460773154
2025-02-27 16:01:25.971755,30.0,-9.0,1.7593942112560033,6.431457786735993,1.3190040728986314,292.0243981236122
2025-02-27 16:01:25.971755,30.0,-8.0,1.6804399083162305,21.498622268012834,0.58441152155818,310.0002917649425
2025-02-27 16:01:25.971755,30.0,-7.0,0.6854121493284575,16.3616691869891,1.3248247974391576,128.5578482537566
2025-02-27 16:01:25.971755,30.0,-6.0,4.200496219910189,23.321608627234152,0.6545323228848118,170.83734177719208
2025-02-27 16:01:25.971755,30.0,-5.0,3.8954583753551133,9.684537054983602,1.1268296466870344,265.3746166734115
2025-02-27 16:01:25.971755,30.0,-4.0,0.7002270528828716,7.024152819664386,1.6473432246752866,126.96741970137263
2025-02-27 16:01:25.971755,30.0,-3.0,3.68387990107294,6.820818619488872,1.691135527888754,294.0246012805647
2025-02-27 16:01:25.971755,30.0,-2.0,3.8372946813609365,18.458367978641135,0.49495366172416566,323.1354887922627
2025-02-27 16:01:25.971755,30.0,-1.0,4.10085412095485,11.940217733230474,1.6515803322074043,77.34810479632766
2025-02-27 16:01:25.971755,30.0,0.0,2.236261118798026,6.010565270732836,1.677013643593183,218.43126009959192
2025-02-27 16:01:25.971755,30.0,1.0,2.436043519174711,21.171214559879264,0.6934292666705045,83.28005909926682
2025-02-27 16:01:25.971755,30.0,2.0,1.7149598543161753,31.91467847279412,0.4563947067182308,221.21317898268956
2025-02-27 16:01:25.971755,30.0,3.0,1.9554235035633758,20.29700045596275,0.9506723480144019,228.93143056276517
2025-02-27 16:01:25.971755,30.0,4.0,1.824085467703629,32.856015635610326,1.9839376976164806,60.031368688265786
2025-02-27 16:01:25.971755,30.0,5.0,1.6190457954635953,26.800074232999176,1.0142359009056052,342.44517113955015
2025-02-27 16:01:25.971755,30.0,6.0,0.7951457249203508,32.93356639705536,1.620605210182258,121.66768271701874
2025-02-27 16:01:25.971755,30.0,7.0,2.939157381292874,33.08575021609314,1.7541063496872475,183.68847395175467
2025-02-27 16:01:25.971755,30.0,8.0,2.975197771029639,18.828053435856813,1.371690508349196,26.23270631708333
2025-02-27 16:01:25.971755,30.0,9.0,2.734655369733635,24.037484397495984,0.5709602998024057,259.9253914213658
2025-02-27 16:01:25.971755,30.0,10.0,4.4265283358117316,31.213293939644824,1.6700380258894354,202.4292592128212
2025-02-27 16:01:25.971755,30.0,11.0,0.9576689202875991,28.876056525241555,1.4548321788780183,11.231498510439884
2025-02-27 16:01:25.971755,30.0,12.0,1.8151745243764874,12.015536701452392,1.6977371256715907,106.44369481389087
2025-02-27 16:01:25.971755,30.0,13.0,4.043829774489761,7.712375445193069,0.2589163908251008,143.15697954731598
2025-02-27 16:01:25.971755,30.0,14.0,0.8685978942080197,12.714114646779487,1.279307459160416,85.55168165227342
2025-02-27 16:01:25.971755,30.0,15.0,4.311744238879379,17.456076646989356,1.5382016845568036,287.7816270598806
2025-02-27 16:01:25.971755,31.0,-15.0,2.228950892705642,14.003177515792462,1.4848898167642033,206.79971852686975
2025-02-27 16:01:25.971755,31.0,-14.0,3.468874561801427,32.1232262296344,0.9568025818681379,273.66898939650224
2025-02-27 16:01:25.971755,31.0,-13.0,1.0968268504611103,23.597711232240457,1.8884600201732582,289.5369654274577
2025-02-27 16:01:25.971755,31.0,-12.0,2.379589904635812,23.492368744572154,1.319875143202088,327.49118168116667
2025-02-27 16:01:25.971755,31.0,-11.0,0.9038658181901179,29.509751430162158,1.0083263547420922,0.6248112141811202
2025-02-27 16:01:25.971755,31.0,-10.0,3.5120577165214693,8.498508678236968,1.237505209245641,204.1603917124038
2025-02-27 16:01:25.971755,31.0,-9.0,3.533589986627217,33.440558250541216,1.836979348183653,19.02659502885461
2025-02-27 16:01:25.971755,31.0,-8.0,2.517524530048005,10.206992212247929,1.5650845909863056,20.687927570040408
2025-02-27 16:01:25.971755,31.0,-7.0,4.0190901368843805,14.107382433755461,1.0237888762085512,196.47094508157062
2025-02-27 16:01:25.971755,31.0,-6.0,3.873903040235502,7.148169422470464,0.56406195664401,170.0039278172604
2025-02-27 16:01:25.971755,31.0,-5.0,2.712154852356429,24.51617111407352,0.6389273737988357,283.94657963227735
2025-02-27 16:01:25.971755,31.0,-4.0,4.1446030730908685,7.20191290008278,1.5694510387956608,156.47652438511832
2025-02-27 16:01:25.971755,31.0,-3.0,1.9658201004571516,28.952474798454137,1.3361345108525255,23.954082696969206
2025-02-27 16:01:25.971755,31.0,-2.0,3.2282132822384852,11.110002192681634,0.19055604990768013,209.29730599038535
2025-02-27 16:01:25.971755,31.0,-1.0,2.7026188620433094,13.174242054058476,0.15119957951435858,263.23482217225137
2025-02-27 16:01:25.971755,31.0,0.0,3.0419331918058576,12.766852715287822,0.46674838179639444,58.96606147566017
2025-02-27 16:01:25.971755,31.0,1.0,1.6731654936907756,31.548414551590543,0.9654482903778882,186.77370705050208
2025-02-27 16:01:25.971755,31.0,2.0,2.553349256286907,11.236846032711236,1.9549476589317936,17.094434315471982
2025-02-27 16:01:25.971755,31.0,3.0,3.591015101168627,11.227011982845212,1.207485339859187,112.01476642785292
2025-02-27 16:01:25.971755,31.0,4.0,4.139068899389188,26.018496225573962,0.9000517213646113,5.734071132667871
2025-02-27 16:01:25.971755,31.0,5.0,1.4102625985222739,21.153418630631652,0.3455787807030498,107.89723905119966
2025-02-27 16:01:25.971755,31.0,6.0,3.4025749290949214,22.666913375577856,1.3448903748506036,108.39385473236032
2025-02-27 16:01:25.971755,31.0,7.0,3.85642637846239,16.11872254079359,1.6661640102905593,100.74078374225539
2025-02-27 16:01:25.971755,31.0,8.0,1.402153460746674,17.739177387749262,0.5506191344449675,122.89748413083859
2025-02-27 16:01:25.971755,31.0,9.0,4.108335056348111,17.143625330483633,1.7574167862879166,162.52667831098074
2025-02-27 16:01:25.971755,31.0,10.0,2.809546670120785,7.986746194791878,1.8272339980645127,324.64651737392313
2025-02-27 16:01:25.971755,31.0,11.0,1.811588950767104,12.891398398869702,1.755303608733911,149.03689600930227
2025-02-27 16:01:25.971755,31.0,12.0,1.147927622225565,11.050329239356273,1.0508395838486033,204.11799593649843
2025-02-27 16:01:25.971755,31.0,13.0,1.7040612869124707,32.48157154173399,1.7016079263143005,352.0131526951071
2025-02-27 16:01:25.971755,31.0,14.0,1.8649246839776241,14.502000967283042,0.7857775812228129,85.760344704246
2025-02-27 16:01:25.971755,31.0,15.0,1.947645452746672,35.89732941733282,1.094016466371111,36.75624683014255
2025-02-27 16:01:25.971755,32.0,-15.0,2.5228443573209,15.891639255596665,0.4820287144844224,337.0831389986066
2025-02-27 16:01:25.971755,32.0,-14.0,4.073940735835328,24.398475270477164,0.5059495097407799,202.25286676593956
2025-02-27 16:01:25.971755,32.0,-13.0,1.9509439130815482,10.050041650992073,1.5571495279339052,167.75455370775651
2025-02-27 16:01:25.971755,32.0,-12.0,0.7387423214779234,20.794885115969045,0.3473319604364626,258.3957265510299
2025-02-27 16:01:25.971755,32.0,-11.0,2.1427312399751175,29.08683620659923,0.9055124835946924,262.1930713745947
2025-02-27 16:01:25.971755,32.0,-10.0,4.064457082932621,28.0356365008602,0.31492263787567476,128.32524558960282
2025-02-27 16:01:25.971755,32.0,-9.0,0.9022226604818303,8.20032871906685,0.25858699362426496,31.438337104388566
2025-02-27 16:01:25.971755,32.0,-8.0,2.60468427007753,17.00101849475269,1.557477846539069,210.17886664811928
